,person_id,age,sex,household_id,workplace_id,district_id,economic_status,school_goers
143018,143018,23,Female,35802000.0,13_subsistence_ag_312,13,subsistence_ag,0
193807,193807,18,Male,48471000.0,19_ag_estates_35,19,ag_estates,0
333872,333872,9,Female,82751000.0,none,43,inactive,0
475501,475501,6,Female,116869000.0,none,33,inactive,0
527052,527052,32,Female,129174000.0,36_student_28,36,student,0
71654,71654,4,Male,17939000.0,none,6,inactive,0
298494,298494,19,Female,74109000.0,30_student_6,30,student,1
259061,259061,28,Male,64682000.0,27_student_66,27,student,0
174108,174108,38,Female,43317000.0,17_student_4,17,student,0
628947,628947,10,Male,155892000.0,2_student_573,2,student,1
248346,248346,42,Female,62211000.0,27_student_92,27,student,0
26570,26570,3,Female,7083000.0,none,1,inactive,0
83861,83861,30,Male,20872000.0,7_subsistence_ag_604,7,subsistence_ag,0
629843,629843,4,Male,156149000.0,none,2,inactive,0
92768,92768,68,Female,23081000.0,8_subsistence_ag_106,8,subsistence_ag,0
379076,379076,28,Male,93661000.0,48_manu_mining_trades_32,48,manu_mining_trades,0
289493,289493,14,Male,71929000.0,31_student_28,31,student,1
422602,422602,65,Female,103877000.0,57_subsistence_ag_311,57,subsistence_ag,0
352729,352729,12,Male,87364000.0,47_student_9,47,student,1
64399,64399,15,Female,16169000.0,5_student_96,5,student,1
309190,309190,46,Female,76922000.0,26_office_worker_3,26,office_worker,0
641568,641568,59,Female,159260000.0,30_subsistence_ag_219,30,subsistence_ag,0
292049,292049,37,Female,72541000.0,28_subsistence_ag_331,28,subsistence_ag,0
118799,118799,11,Female,29877000.0,10_student_51,10,student,1
579752,579752,41,Male,143334000.0,2_service_retail_103,2,service_retail,0
643694,643694,2,Female,159736000.0,none,58,inactive,0
38780,38780,5,Female,10101000.0,none,3,inactive,0
109384,109384,14,Male,27435000.0,7_student_20,7,student,1
79124,79124,14,Female,19757000.0,7_student_14,7,student,1
40987,40987,16,Male,10582000.0,none,3,unemployed_not_ag,0
415471,415471,5,Male,102186000.0,none,56,inactive,0
428500,428500,29,Male,105216000.0,58_subsistence_ag_193,58,subsistence_ag,0
64957,64957,20,Female,16292000.0,5_student_7,5,student,0
589159,589159,24,Female,145725000.0,2_student_345,2,student,0
583392,583392,1,Male,144256000.0,none,2,inactive,0
164648,164648,17,Male,40979000.0,16_ag_estates_3,16,ag_estates,0
7791,7791,49,Female,2182000.0,1_service_retail_32,1,service_retail,0
501945,501945,50,Female,123373000.0,none,36,unemployed_not_ag,0
453413,453413,28,Male,111403000.0,none,57,unemployed_not_ag,0
56939,56939,8,Female,14508000.0,none,5,inactive,0
523230,523230,0,Female,128261000.0,none,38,inactive,0
194548,194548,5,Male,48673000.0,none,19,inactive,0
62777,62777,54,Female,15827000.0,5_student_39,5,student,0
142035,142035,21,Female,35551000.0,13_ag_estates_63,13,ag_estates,0
444036,444036,32,Male,108974000.0,56_education_7,56,education,0
529583,529583,23,Female,129860000.0,none,36,unemployed_not_ag,0
373789,373789,13,Female,92323000.0,51_student_14,51,student,1
198672,198672,17,Male,49743000.0,19_student_1,19,student,1
210660,210660,12,Male,52776000.0,21_student_14,21,student,1
468689,468689,10,Male,115252000.0,33_student_10,33,student,1
281055,281055,7,Male,69860000.0,none,31,inactive,0
516310,516310,3,Male,126632000.0,none,37,inactive,0
313957,313957,13,Female,78178000.0,39_student_39,39,student,1
262201,262201,14,Female,65394000.0,28_student_76,28,student,1
3391,3391,5,Male,962000.0,none,1,inactive,0
395801,395801,7,Male,97720000.0,none,54,inactive,0
633788,633788,42,Male,157267000.0,2_manu_mining_trades_122,2,manu_mining_trades,0
599455,599455,26,Female,148378000.0,2_healthcare_social_work_133,2,healthcare_social_work,0
15548,15548,6,Female,4239000.0,none,1,inactive,0
511966,511966,9,Female,125698000.0,none,37,inactive,0
228938,228938,28,Female,57391000.0,24_subsistence_ag_406,24,subsistence_ag,0
369374,369374,11,Female,91299000.0,49_student_10,49,student,1
647472,647472,0,Female,160577000.0,none,2,inactive,0
615563,615563,18,Male,152500000.0,2_student_214,2,student,1
378737,378737,19,Female,93562000.0,48_healthcare_social_work_6,48,healthcare_social_work,0
18474,18474,7,Male,4987000.0,none,1,inactive,0
111711,111711,29,Female,28020000.0,7_service_retail_6,7,service_retail,0
220832,220832,11,Male,55363000.0,22_student_1,22,student,1
348606,348606,22,Female,86367000.0,46_informal_petty_trade_33,46,informal_petty_trade,0
528157,528157,38,Male,129475000.0,36_student_31,36,student,0
525663,525663,66,Female,128796000.0,38_subsistence_ag_592,38,subsistence_ag,0
44023,44023,14,Male,11296000.0,3_student_31,3,student,1
634370,634370,1,Male,157445000.0,none,2,inactive,0
125424,125424,9,Female,31499000.0,none,11,inactive,0
516623,516623,7,Male,126691000.0,none,37,inactive,0
530750,530750,39,Male,130198000.0,33_service_retail_7,33,service_retail,0
29633,29633,17,Female,7822000.0,1_student_190,1,student,1
638401,638401,7,Female,158511000.0,none,6,inactive,0
164502,164502,12,Female,40945000.0,16_student_15,16,student,1
58927,58927,32,Male,14974000.0,5_subsistence_ag_251,5,subsistence_ag,0
325916,325916,24,Male,81039000.0,42_healthcare_social_work_1,42,healthcare_social_work,0
87442,87442,22,Male,21718000.0,7_subsistence_ag_576,7,subsistence_ag,0
329124,329124,18,Male,81728000.0,none,42,unemployed_not_ag,0
538593,538593,7,Female,132273000.0,none,2,inactive,0
432185,432185,7,Female,106041000.0,none,58,inactive,0
33514,33514,14,Male,8822000.0,3_student_12,3,student,1
233944,233944,5,Female,58652000.0,none,19,inactive,0
251571,251571,30,Female,62963000.0,27_student_58,27,student,0
51644,51644,36,Female,13225000.0,5_student_34,5,student,0
425443,425443,0,Male,104534000.0,none,58,inactive,0
590010,590010,18,Female,145941000.0,2_student_592,2,student,1
146672,146672,13,Female,36704000.0,14_student_35,14,student,1
551002,551002,17,Female,135814000.0,2_student_99,2,student,1
462754,462754,28,Female,113849000.0,32_manu_mining_trades_6,32,manu_mining_trades,0
440772,440772,6,Female,108061000.0,none,56,inactive,0
576272,576272,18,Female,142431000.0,2_student_462,2,student,0
457586,457586,18,Male,112550000.0,55_student_7,55,student,1
587315,587315,0,Male,145266000.0,none,2,inactive,0
622372,622372,28,Female,154224000.0,2_informal_petty_trade_40,2,informal_petty_trade,0
222729,222729,11,Female,55809000.0,23_student_4,23,student,1
640946,640946,24,Male,159117000.0,23_transport_sector_2,23,transport_sector,0
187734,187734,12,Male,46868000.0,18_student_12,18,student,1
375323,375323,44,Female,92714000.0,52_subsistence_ag_124,52,subsistence_ag,0
130227,130227,3,Female,32614000.0,none,12,inactive,0
290086,290086,33,Male,72077000.0,none,28,unemployed_not_ag,0
248066,248066,5,Female,62145000.0,none,27,inactive,0
557579,557579,30,Female,137505000.0,2_healthcare_social_work_68,2,healthcare_social_work,0
343361,343361,54,Female,84978000.0,45_student_1,45,student,0
627592,627592,61,Female,155536000.0,2_student_505,2,student,0
248800,248800,18,Male,62326000.0,27_student_110,27,student,0
290013,290013,13,Female,72059000.0,28_student_67,28,student,1
559101,559101,33,Male,137898000.0,2_office_worker_81,2,office_worker,0
52096,52096,16,Female,13322000.0,5_student_22,5,student,1
222976,222976,46,Male,55873000.0,23_other_2,23,other,0
598452,598452,0,Female,148129000.0,none,2,inactive,0
116882,116882,8,Male,29402000.0,none,10,inactive,0
444934,444934,31,Female,109209000.0,56_student_27,56,student,0
252227,252227,20,Female,63122000.0,27_subsistence_ag_773,27,subsistence_ag,0
35602,35602,14,Female,9339000.0,3_student_30,3,student,1
440854,440854,38,Female,108084000.0,56_education_2,56,education,0
543262,543262,5,Male,133644000.0,none,2,inactive,0
84447,84447,89,Male,21014000.0,7_subsistence_ag_449,7,subsistence_ag,0
19194,19194,39,Male,5195000.0,1_manu_mining_trades_9,1,manu_mining_trades,0
615272,615272,5,Female,152438000.0,none,2,inactive,0
644574,644574,6,Female,159958000.0,none,32,inactive,0
519691,519691,6,Male,127435000.0,none,38,inactive,0
310644,310644,0,Female,77294000.0,none,26,inactive,0
331094,331094,7,Female,82154000.0,none,43,inactive,0
49584,49584,18,Female,12709000.0,4_student_31,4,student,1
75650,75650,10,Female,18947000.0,6_student_43,6,student,1
42280,42280,15,Female,10878000.0,3_student_61,3,student,1
479129,479129,28,Male,117780000.0,33_office_worker_1,33,office_worker,0
132098,132098,21,Male,33070000.0,12_student_70,12,student,1
137471,137471,13,Male,34390000.0,13_student_27,13,student,1
514310,514310,44,Female,126197000.0,37_other_1,37,other,0
352277,352277,55,Female,87254000.0,47_other_3,47,other,0
37614,37614,12,Female,9826000.0,3_student_72,3,student,1
239227,239227,15,Female,59993000.0,26_student_48,26,student,1
339077,339077,3,Male,83925000.0,none,44,inactive,0
207094,207094,13,Male,51859000.0,21_student_6,21,student,1
418906,418906,14,Male,103026000.0,57_student_80,57,student,1
507153,507153,2,Female,124588000.0,none,36,inactive,0
366590,366590,19,Male,90659000.0,49_subsistence_ag_74,49,subsistence_ag,0
505830,505830,72,Male,124284000.0,36_subsistence_ag_333,36,subsistence_ag,0
12547,12547,15,Female,3434000.0,1_student_125,1,student,1
104922,104922,21,Male,26282000.0,7_office_worker_14,7,office_worker,0
399545,399545,1,Female,98560000.0,none,55,inactive,0
393449,393449,2,Male,97207000.0,none,54,inactive,0
455976,455976,27,Female,112100000.0,60_service_retail_4,60,service_retail,0
426018,426018,72,Female,104653000.0,58_subsistence_ag_322,58,subsistence_ag,0
362321,362321,9,Female,89581000.0,none,48,inactive,0
354937,354937,69,Male,87876000.0,47_subsistence_ag_137,47,subsistence_ag,0
537499,537499,2,Male,131986000.0,none,2,inactive,0
141576,141576,4,Female,35435000.0,none,13,inactive,0
348794,348794,23,Female,86415000.0,46_informal_petty_trade_2,46,informal_petty_trade,0
532929,532929,9,Male,130759000.0,none,2,inactive,0
650080,650080,7,Male,160667000.0,none,18,inactive,0
105018,105018,5,Female,26313000.0,none,7,inactive,0
537172,537172,22,Male,131889000.0,2_police_army_28,2,police_army,0
335046,335046,15,Male,83015000.0,44_student_34,44,student,1
555149,555149,72,Female,136877000.0,2_student_190,2,student,0
606713,606713,47,Male,150253000.0,2_police_army_39,2,police_army,0
65372,65372,11,Male,16395000.0,6_student_51,6,student,1
136131,136131,10,Male,34040000.0,13_student_17,13,student,1
339760,339760,44,Female,84080000.0,44_student_34,44,student,1
303347,303347,1,Male,75388000.0,none,28,inactive,0
171863,171863,19,Female,42719000.0,10_informal_petty_trade_15,10,informal_petty_trade,0
525405,525405,14,Female,128743000.0,38_student_39,38,student,1
645563,645563,7,Male,160196000.0,none,36,inactive,0
71164,71164,22,Female,17821000.0,6_student_6,6,student,0
414832,414832,32,Female,102027000.0,56_ag_estates_12,56,ag_estates,0
542206,542206,9,Male,133290000.0,none,2,inactive,0
54088,54088,53,Male,13832000.0,5_ag_estates_4,5,ag_estates,0
70242,70242,17,Female,17590000.0,6_subsistence_ag_833,6,subsistence_ag,0
560480,560480,25,Male,138312000.0,none,2,unemployed_not_ag,0
68552,68552,7,Female,17163000.0,none,6,inactive,0
573836,573836,11,Male,141791000.0,2_student_550,2,student,1
388574,388574,1,Male,96134000.0,none,54,inactive,0
566004,566004,32,Male,139776000.0,2_service_retail_157,2,service_retail,0
639137,639137,37,Male,158674000.0,7_subsistence_ag_474,7,subsistence_ag,0
106895,106895,8,Male,26804000.0,none,7,inactive,0
333997,333997,10,Male,82774000.0,43_student_31,43,student,1
451041,451041,5,Male,110803000.0,none,57,inactive,0
351140,351140,31,Female,86953000.0,46_informal_petty_trade_9,46,informal_petty_trade,0
92150,92150,27,Male,22917000.0,8_manu_mining_trades_19,8,manu_mining_trades,0
229153,229153,13,Female,57441000.0,24_student_13,24,student,1
64951,64951,74,Male,16290000.0,5_student_20,5,student,0
297394,297394,39,Female,73827000.0,30_student_53,30,student,0
546805,546805,27,Female,134735000.0,2_police_army_40,2,police_army,0
339300,339300,3,Male,83969000.0,none,44,inactive,0
314739,314739,1,Male,78383000.0,none,39,inactive,0
83341,83341,10,Female,20737000.0,7_student_151,7,student,1
298124,298124,33,Female,74017000.0,30_student_64,30,student,0
638593,638593,2,Male,158556000.0,none,6,inactive,0
349915,349915,0,Female,86677000.0,none,46,inactive,0
626531,626531,0,Female,155264000.0,none,2,inactive,0
595206,595206,8,Female,147296000.0,none,2,inactive,0
213289,213289,27,Female,53393000.0,21_subsistence_ag_431,21,subsistence_ag,0
497376,497376,21,Male,122233000.0,35_manu_mining_trades_1,35,manu_mining_trades,0
477649,477649,52,Male,117378000.0,33_subsistence_ag_77,33,subsistence_ag,0
477289,477289,60,Male,117299000.0,33_other_3,33,other,0
270323,270323,31,Female,67367000.0,30_student_40,30,student,0
307581,307581,25,Male,76511000.0,26_healthcare_social_work_7,26,healthcare_social_work,0
353552,353552,4,Female,87560000.0,none,47,inactive,0
604954,604954,3,Male,149808000.0,none,2,inactive,0
101484,101484,23,Male,25333000.0,9_subsistence_ag_179,9,subsistence_ag,0
248810,248810,42,Male,62328000.0,27_subsistence_ag_460,27,subsistence_ag,0
510565,510565,51,Female,125395000.0,37_subsistence_ag_514,37,subsistence_ag,0
221947,221947,30,Female,55621000.0,22_subsistence_ag_123,22,subsistence_ag,0
193463,193463,27,Male,48370000.0,19_service_retail_3,19,service_retail,0
548519,548519,32,Female,135194000.0,2_informal_petty_trade_420,2,informal_petty_trade,0
577896,577896,18,Female,142839000.0,2_student_51,2,student,1
143519,143519,31,Male,35929000.0,13_student_36,13,student,1
262700,262700,19,Male,65531000.0,28_student_40,28,student,1
80523,80523,35,Female,20102000.0,7_education_9,7,education,0
236862,236862,2,Female,59416000.0,none,18,inactive,0
384956,384956,20,Male,95319000.0,53_healthcare_social_work_2,53,healthcare_social_work,0
384746,384746,11,Male,95266000.0,53_student_19,53,student,1
272616,272616,1,Male,67881000.0,none,30,inactive,0
210536,210536,39,Male,52746000.0,21_subsistence_ag_92,21,subsistence_ag,0
502349,502349,4,Male,123479000.0,none,36,inactive,0
387904,387904,7,Female,95984000.0,none,54,inactive,0
445178,445178,5,Male,109270000.0,none,56,inactive,0
335842,335842,10,Male,83192000.0,44_student_4,44,student,1
646653,646653,13,Female,160447000.0,51_student_6,51,student,1
1580,1580,18,Female,468000.0,1_student_218,1,student,1
46603,46603,2,Female,11938000.0,none,4,inactive,0
96071,96071,43,Male,23946000.0,8_manu_mining_trades_7,8,manu_mining_trades,0
22247,22247,54,Male,5993000.0,1_transport_sector_5,1,transport_sector,0
529504,529504,14,Female,129835000.0,36_student_50,36,student,1
409098,409098,39,Male,100674000.0,55_subsistence_ag_136,55,subsistence_ag,0
355719,355719,29,Female,88057000.0,47_subsistence_ag_53,47,subsistence_ag,0
157096,157096,25,Female,39154000.0,15_subsistence_ag_38,15,subsistence_ag,0
158434,158434,25,Female,39477000.0,15_other_3,15,other,0
626113,626113,7,Male,155154000.0,none,2,inactive,0
592369,592369,19,Male,146543000.0,2_manu_mining_trades_162,2,manu_mining_trades,0
236583,236583,72,Female,59342000.0,18_student_23,18,student,0
233113,233113,40,Male,58419000.0,none,19,unemployed_not_ag,0
315145,315145,39,Female,78476000.0,39_student_65,39,student,0
494187,494187,9,Female,121418000.0,none,35,inactive,0
234459,234459,21,Female,58779000.0,19_student_1,19,student,1
550054,550054,35,Female,135585000.0,2_student_625,2,student,0
612045,612045,15,Male,151623000.0,2_student_311,2,student,1
156301,156301,2,Male,38958000.0,none,14,inactive,0
18796,18796,20,Female,5082000.0,none,1,unemployed_not_ag,0
622582,622582,41,Male,154273000.0,2_informal_petty_trade_149,2,informal_petty_trade,0
57781,57781,30,Female,14697000.0,5_student_44,5,student,0
416118,416118,7,Female,102350000.0,none,57,inactive,0
95258,95258,72,Male,23738000.0,8_service_retail_8,8,service_retail,0
450429,450429,24,Female,110645000.0,57_student_50,57,student,0
255701,255701,73,Male,63924000.0,27_student_103,27,student,0
138999,138999,29,Female,34755000.0,13_healthcare_social_work_3,13,healthcare_social_work,0
130864,130864,12,Female,32757000.0,12_student_30,12,student,1
219868,219868,23,Male,55128000.0,22_healthcare_social_work_5,22,healthcare_social_work,0
348899,348899,33,Male,86437000.0,46_subsistence_ag_25,46,subsistence_ag,0
5917,5917,1,Male,1688000.0,none,1,inactive,0
427979,427979,5,Male,105106000.0,none,58,inactive,0
134289,134289,1,Female,33592000.0,none,12,inactive,0
225147,225147,26,Female,56431000.0,23_other_4,23,other,0
122600,122600,9,Female,30812000.0,none,11,inactive,0
367835,367835,35,Male,90959000.0,49_service_retail_2,49,service_retail,0
54079,54079,25,Male,13830000.0,5_manu_mining_trades_16,5,manu_mining_trades,0
432530,432530,18,Male,106117000.0,58_subsistence_ag_248,58,subsistence_ag,0
313700,313700,11,Male,78109000.0,39_student_18,39,student,0
288673,288673,16,Female,71724000.0,31_student_21,31,student,1
494476,494476,4,Female,121497000.0,none,35,inactive,0
299627,299627,7,Male,74392000.0,none,28,inactive,0
374817,374817,30,Male,92589000.0,51_subsistence_ag_3,51,subsistence_ag,0
646052,646052,25,Male,160313000.0,36_student_88,36,student,0
37084,37084,41,Female,9689000.0,3_education_3,3,education,0
86167,86167,62,Male,21419000.0,7_subsistence_ag_603,7,subsistence_ag,0
256504,256504,13,Male,64109000.0,27_student_104,27,student,1
417586,417586,19,Female,102719000.0,57_student_28,57,student,1
18395,18395,17,Female,4971000.0,none,1,unemployed_not_ag,0
107239,107239,11,Female,26888000.0,7_student_150,7,student,1
433093,433093,27,Female,106246000.0,58_subsistence_ag_468,58,subsistence_ag,0
322357,322357,94,Male,80170000.0,41_student_47,41,student,0
414129,414129,62,Male,101856000.0,56_subsistence_ag_43,56,subsistence_ag,0
415151,415151,11,Female,102107000.0,56_student_57,56,student,1
359444,359444,45,Female,88907000.0,50_subsistence_ag_10,50,subsistence_ag,0
