weekday,home_region,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60
6,d_14,0,1.5218,1.5218,1.5218,1.5218,1.5218,1.5218,1.5218,1.5218,5.3881998,10.5504,10.6099,11.9587,88.0625,92.235397,98.808899,98.808899,98.952103,98.956398,98.956398,98.976501,98.976501,99.006203,99.736504,99.736504,99.781799,99.781799,99.781799,99.781799,99.786201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,d_15,0,1.4621,1.4621,1.4621,1.4621,1.4621,1.4621,1.4621,1.4621,2.6255,2.6255,2.6255,3.3259001,22.608601,79.108803,79.9842,79.9842,80.082001,80.082001,80.327301,80.327301,80.327301,80.327301,99.848099,99.848099,99.848099,99.848099,99.848099,99.848099,99.848099,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,d_15,0,1.3447,1.3447,1.3447,1.3447,1.3447,1.3447,1.3447,1.3447,2.5961001,2.5961001,2.5961001,3.1640999,26.8629,81.4095,82.234901,82.234901,82.319397,82.319397,82.558296,82.558296,82.558296,82.558296,99.889198,99.889198,99.889198,99.889198,99.889198,99.889198,99.889198,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,d_15,0,0.98199999,0.98199999,0.98199999,0.98199999,0.98199999,0.98199999,0.98199999,0.98199999,1.9105999,1.9105999,1.9105999,2.3176999,22.7775,82.585503,83.2379,83.2379,83.2379,83.2379,83.428398,83.428398,83.428398,83.428398,99.953003,99.953003,99.953003,99.953003,99.953003,99.953003,99.953003,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,d_15,0,1.2831,1.2831,1.2831,1.2831,1.2831,1.2831,1.2831,1.2831,2.5078001,2.5078001,2.5078001,3.1475999,21.146,79.792801,80.682404,80.682404,80.7136,80.7136,80.953796,80.953796,80.953796,80.953796,99.863503,99.863503,99.863503,99.863503,99.863503,99.863503,99.863503,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,d_15,0,1.1325999,1.1325999,1.1325999,1.1325999,1.1325999,1.1325999,1.1325999,1.1325999,2.2100999,2.2100999,2.2100999,2.7650001,23.198799,81.411201,82.091499,82.091499,82.119698,82.119698,82.351196,82.351196,82.351196,82.351196,99.946404,99.946404,99.946404,99.946404,99.946404,99.946404,99.946404,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,d_15,0,1.3892,1.3892,1.3892,1.3892,1.3892,1.3892,1.3892,1.3892,2.6568,2.6568,2.6568,3.2945001,21.677601,80.069099,81.000397,81.000397,81.052399,81.052399,81.271301,81.271301,81.271301,81.271301,99.872803,99.872803,99.872803,99.872803,99.872803,99.872803,99.872803,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,d_15,0,1.2515,1.2515,1.2515,1.2515,1.2515,1.2515,1.2515,1.2515,2.4744999,2.5041001,2.5041001,3.0904,21.879499,80.2173,81.3106,81.3106,81.398399,81.398399,81.654099,81.654099,81.654099,81.654099,99.830101,99.830101,99.830101,99.830101,99.830101,99.830101,99.830101,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,d_16,0,3.2692001,3.2692001,3.2692001,3.2692001,3.2692001,3.2692001,3.2692001,3.2692001,27.601999,27.629299,27.629299,28.9126,37.864498,38.152302,88.1819,88.1819,91.889297,91.964897,91.964897,93.953697,93.959999,94.0457,99.428299,99.428299,99.533997,99.547997,99.580597,99.580597,99.599098,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,d_16,0,3.6073,3.6073,3.6073,3.6073,3.6152,3.6152,3.6152,3.6152,30.4494,30.456499,30.456499,31.6262,41.583599,41.827801,88.322998,88.322998,92.0168,92.0401,92.0401,94.014099,94.014099,94.077003,99.449402,99.449402,99.544601,99.5588,99.579697,99.579697,99.595497,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,d_16,0,2.9997001,2.9997001,2.9997001,2.9997001,2.9997001,2.9997001,2.9997001,2.9997001,29.0924,29.1292,29.1292,30.2323,39.443901,39.703701,88.0858,88.0858,91.6959,91.704903,91.704903,93.676498,93.676498,93.724403,99.605904,99.605904,99.678802,99.678802,99.692001,99.692001,99.692001,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,d_16,0,2.9533,2.9533,2.9533,2.9533,2.9533,2.9533,2.9533,2.9533,27.9226,27.961399,27.961399,29.0355,38.001999,38.299599,88.455002,88.455002,91.8657,91.894501,91.894501,93.795403,93.795403,93.852699,99.586502,99.586502,99.6717,99.6717,99.681,99.681,99.681,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,d_16,0,2.9997001,2.9997001,2.9997001,2.9997001,3.007,3.007,3.007,3.007,28.8225,28.8538,28.8624,30.0012,39.4147,39.685799,88.109497,88.116798,91.734001,91.759003,91.759003,93.653702,93.653702,93.714104,99.554703,99.554703,99.639297,99.639297,99.661797,99.661797,99.668503,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,d_16,0,3.4337001,3.4337001,3.4337001,3.4337001,3.4401,3.4401,3.4401,3.4401,29.212299,29.2372,29.256001,30.5891,40.250599,40.5769,88.052399,88.052399,91.740997,91.7854,91.7854,93.710701,93.710701,93.794701,99.423798,99.423798,99.533096,99.533096,99.570099,99.570099,99.576202,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,d_16,0,3.5193999,3.5193999,3.5193999,3.5193999,3.5264001,3.5264001,3.5264001,3.5264001,30.350401,30.4055,30.4055,31.8841,41.5956,41.940201,87.738098,87.738098,91.598099,91.644203,91.644203,93.696297,93.703697,93.776398,99.443497,99.443497,99.549004,99.549004,99.569199,99.569199,99.569199,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,d_17,0.1892,7.1487999,14.815,14.815,14.8198,15.1781,15.3399,15.3984,15.3984,15.473,15.473,15.473,15.6007,15.6007,15.6007,15.6102,56.413799,56.898998,58.0438,58.0438,58.120201,58.131599,64.553101,64.553101,71.222801,74.485603,74.519699,84.946899,84.946899,85.016998,85.697998,85.9375,86.1147,86.485497,91.218803,92.895897,93.077698,93.331902,93.331902,93.331902,93.331902,93.331902,93.331902,93.331902,93.388901,93.750397,93.750397,93.750397,93.8088,93.8088,93.8088,93.8293,99.179398,99.179398,99.179398,99.740898,99.844101,99.848297,99.893997,100
1,d_17,0.1331,6.1496,13.7265,13.7317,13.7317,14.0257,14.1724,14.2124,14.2124,14.2594,14.2594,14.2594,14.3477,14.3477,14.3477,14.3477,57.844398,58.185501,59.213402,59.213402,59.264801,59.270901,65.260696,65.260696,71.947601,75.122398,75.140602,85.236099,85.236099,85.295403,85.814003,86.019699,86.199699,86.578201,91.406799,93.039803,93.214699,93.449997,93.449997,93.449997,93.449997,93.449997,93.449997,93.449997,93.449997,93.859703,93.859703,93.859703,93.901001,93.901001,93.901001,93.901001,99.287003,99.287003,99.287003,99.737801,99.847298,99.858299,99.889099,100
2,d_17,0.076899998,5.3460999,13.085,13.085,13.085,13.4011,13.5364,13.5725,13.578,13.6303,13.6303,13.6303,13.7234,13.7234,13.7234,13.7234,57.1031,57.4072,58.5023,58.5023,58.559601,58.559601,64.6147,64.6147,71.578796,74.651901,74.6689,85.498001,85.498001,85.547798,85.990501,86.189301,86.353699,86.732697,91.550697,93.097702,93.282204,93.534698,93.534698,93.534698,93.534698,93.534698,93.534698,93.534698,93.539803,93.934998,93.934998,93.934998,93.969597,93.969597,93.969597,93.975098,99.391701,99.391701,99.391701,99.762802,99.850899,99.857201,99.896004,100
3,d_17,0.057999998,5.1192002,13.1965,13.1965,13.2042,13.5776,13.7094,13.7417,13.7417,13.7852,13.7852,13.7852,13.8726,13.8726,13.8726,13.8726,58.460602,58.756001,59.9007,59.9007,59.952,59.952,65.732903,65.732903,73.026398,76.264801,76.264801,85.112,85.112,85.167099,85.6278,85.833,86.015701,86.404198,91.399399,93.000298,93.207397,93.447098,93.447098,93.447098,93.447098,93.447098,93.447098,93.447098,93.447098,93.886101,93.886101,93.886101,93.906502,93.906502,93.906502,93.906502,99.429298,99.429298,99.429298,99.759399,99.8396,99.848,99.8946,100
4,d_17,0.078699999,5.224,13.4492,13.4492,13.4544,13.8493,13.9975,14.05,14.05,14.0951,14.1079,14.1079,14.2205,14.2205,14.2205,14.2205,58.5191,58.798698,59.897701,59.897701,59.951,59.951,65.670601,65.670601,72.772202,75.601898,75.620201,84.989601,84.989601,85.041603,85.493797,85.662003,85.837402,86.265602,91.265404,92.884804,93.1129,93.341599,93.341599,93.341599,93.341599,93.341599,93.341599,93.341599,93.347603,93.797302,93.797302,93.797302,93.829803,93.829803,93.829803,93.829803,99.389297,99.389297,99.389297,99.777603,99.870399,99.870399,99.905602,100
5,d_17,0.1066,5.8291001,13.9015,13.9015,13.9015,14.3052,14.4857,14.5357,14.5357,14.5886,14.5886,14.5886,14.6878,14.6878,14.6878,14.6878,55.810501,56.146599,57.280602,57.280602,57.345299,57.349998,63.549801,63.549801,70.489304,73.8536,73.868698,84.4104,84.4104,84.468102,84.996201,85.261101,85.438904,85.824097,91.001198,92.843697,93.0298,93.318802,93.318802,93.318802,93.318802,93.318802,93.318802,93.318802,93.318802,93.711403,93.711403,93.711403,93.747803,93.747803,93.747803,93.757797,99.275299,99.275299,99.275299,99.703796,99.795502,99.825996,99.871902,100
6,d_17,0.063600004,6.2125001,13.8546,13.8546,13.8546,14.1817,14.3224,14.3752,14.3801,14.4395,14.4395,14.4395,14.5551,14.5551,14.5551,14.5551,56.1264,56.508801,57.628799,57.628799,57.682999,57.682999,63.9986,63.9986,70.781502,73.958702,73.969498,84.550598,84.550598,84.612099,85.192398,85.524902,85.710899,86.089104,91.298103,93.119598,93.282997,93.606903,93.606903,93.606903,93.606903,93.606903,93.606903,93.606903,93.612099,94.009697,94.009697,94.009697,94.033699,94.033699,94.033699,94.033699,99.388603,99.388603,99.388603,99.763802,99.839104,99.852203,99.889397,100
0,d_18,0.0188,39.867699,39.8979,39.925701,39.9491,40.504601,40.864899,41.047298,41.116001,42.164902,42.170799,42.187801,44.996601,45.045898,45.048801,45.865799,45.9743,82.3834,85.258102,85.386002,92.572098,92.887497,94.977699,95.185699,95.263702,95.623596,95.672897,95.799896,95.801399,95.898697,99.711403,99.711403,99.7127,99.7276,99.761803,99.809799,99.814697,99.814697,99.814697,99.814697,99.814697,99.814697,99.814697,99.814697,99.8181,99.830902,99.830902,99.830902,99.836304,99.836304,99.836304,99.836304,99.883698,99.883698,99.885002,99.940201,99.998703,99.998703,99.998703,100
1,d_18,0.018999999,47.690201,47.717201,47.749401,47.771198,48.3358,48.696201,48.875198,48.935902,50.031101,50.038799,50.0583,53.065399,53.108501,53.115002,53.925301,54.004601,81.798103,84.8657,84.997704,92.6222,92.9674,95.116096,95.3508,95.4217,95.778198,95.834702,95.9636,95.9636,96.066498,99.776398,99.778397,99.778397,99.7864,99.813599,99.860497,99.860497,99.860497,99.860497,99.860497,99.860497,99.860497,99.860497,99.860497,99.860497,99.8666,99.8666,99.8666,99.8666,99.8666,99.8666,99.8666,99.901001,99.901001,99.901001,99.942398,100,100,100,100
2,d_18,0.0134,44.227299,44.256199,44.287899,44.3111,44.870998,45.235199,45.4244,45.490501,46.491501,46.493198,46.5131,49.3694,49.410198,49.4156,50.2309,50.311901,82.166,85.2062,85.335403,93.036301,93.358704,95.444504,95.6866,95.754097,96.066498,96.115402,96.2192,96.2192,96.308197,99.791801,99.791801,99.791801,99.802498,99.829399,99.868797,99.868797,99.868797,99.868797,99.868797,99.868797,99.868797,99.868797,99.868797,99.868797,99.874397,99.874397,99.874397,99.874397,99.874397,99.874397,99.874397,99.914703,99.914703,99.914703,99.950699,100,100,100,100
3,d_18,0.0083,44.298199,44.329399,44.359501,44.381802,44.9468,45.2883,45.4617,45.524601,46.620899,46.622799,46.641102,49.545799,49.589199,49.5914,50.366402,50.443901,82.200104,85.367302,85.498398,92.986198,93.296402,95.372597,95.596001,95.668602,95.955902,95.988503,96.072197,96.072197,96.147903,99.811096,99.811096,99.811096,99.821198,99.847504,99.882401,99.882401,99.882401,99.882401,99.882401,99.882401,99.882401,99.882401,99.882401,99.882401,99.8909,99.8909,99.8909,99.8909,99.8909,99.8909,99.8909,99.924103,99.924103,99.924103,99.953598,100,100,100,100
4,d_18,0.0156,44.214199,44.244999,44.271801,44.290298,44.856201,45.211201,45.393902,45.462898,46.569302,46.577,46.593899,49.547298,49.593399,49.601299,50.3857,50.473801,82.009201,85.192703,85.309998,92.628403,92.915001,95.043404,95.264297,95.337601,95.638496,95.676903,95.772797,95.772797,95.852997,99.762497,99.762497,99.762497,99.774498,99.807701,99.850899,99.8526,99.8526,99.8526,99.8526,99.8526,99.8526,99.8526,99.8526,99.8526,99.864403,99.864403,99.864403,99.864403,99.864403,99.864403,99.864403,99.909401,99.909401,99.910896,99.950996,100,100,100,100
5,d_18,0.0189,44.073502,44.110199,44.148399,44.1744,44.8862,45.353001,45.588001,45.675098,46.821499,46.8269,46.846199,50.1381,50.181,50.188,50.989799,51.0895,81.699402,84.984802,85.122299,92.463898,92.808197,94.9366,95.180199,95.264099,95.617599,95.661697,95.772697,95.772697,95.866302,99.737701,99.7397,99.7397,99.752403,99.787201,99.829102,99.830597,99.832298,99.832298,99.832298,99.832298,99.832298,99.832298,99.832298,99.835701,99.842796,99.842796,99.842796,99.846298,99.846298,99.846298,99.846298,99.887703,99.887703,99.887703,99.9375,99.995598,99.995598,99.998596,100
6,d_18,0.0131,42.580002,42.619801,42.658699,42.680302,43.415901,43.807899,44.025902,44.132599,45.321098,45.328499,45.354,48.5653,48.609699,48.615101,49.462002,49.587502,81.1381,84.356499,84.511902,92.0355,92.451897,94.6035,94.856903,94.971901,95.3647,95.394798,95.499199,95.499199,95.591003,99.752098,99.755096,99.755096,99.767403,99.808403,99.852699,99.852699,99.852699,99.852699,99.852699,99.852699,99.852699,99.852699,99.852699,99.852699,99.855904,99.855904,99.855904,99.8573,99.8573,99.8573,99.8573,99.899399,99.899399,99.899399,99.945999,100,100,100,100
0,d_19,0.0125,8.7298002,8.8717003,8.9454002,8.9987001,13.6159,14.4787,14.9189,15.0546,15.1269,15.1269,15.1294,15.2857,15.289,15.289,15.3211,15.9565,22.514601,71.671402,71.685997,80.100502,80.174896,90.713097,90.728104,98.697304,98.946899,98.983704,99.064003,99.064003,99.1465,99.806702,99.806702,99.806702,99.8097,99.839897,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.8843,99.927101,99.927101,99.927101,99.967499,100,100,100,100
1,d_19,0,10.2625,10.3827,10.4594,10.5104,15.1218,16.0359,16.4863,16.612101,16.6845,16.6845,16.6877,16.843901,16.8472,16.8472,16.866899,17.4729,24.1411,72.2509,72.263901,80.548401,80.6362,91.180801,91.200203,98.724602,98.962402,99.001701,99.081596,99.081596,99.158997,99.806602,99.806602,99.806602,99.811203,99.835197,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.887604,99.935699,99.935699,99.935699,99.964104,100,100,100,100
2,d_19,0,8.1148996,8.2503004,8.3297005,8.3858004,13.1767,14.0589,14.5084,14.6378,14.689,14.689,14.689,14.8117,14.8117,14.8117,14.8313,15.475,21.560101,73.158302,73.173302,81.185898,81.250504,91.406403,91.4291,99.028503,99.208199,99.241402,99.296204,99.296204,99.354698,99.839302,99.839302,99.839302,99.839302,99.869102,99.910004,99.910004,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.913101,99.950996,99.950996,99.950996,99.9729,100,100,100,100
3,d_19,0,8.0143995,8.1360998,8.2072001,8.2538996,13.4686,14.2915,14.7355,14.8777,14.9251,14.9251,14.9251,15.0358,15.0358,15.0358,15.0462,15.7055,21.9884,72.286797,72.307602,80.149696,80.2285,90.750397,90.7743,99.067001,99.239304,99.260803,99.313499,99.313499,99.363197,99.867699,99.867699,99.867699,99.867699,99.889397,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.926003,99.961502,99.961502,99.961502,99.978401,100,100,100,100
4,d_19,0,8.0639,8.1872997,8.2526999,8.2996998,13.3646,14.2303,14.6574,14.8036,14.8597,14.8597,14.8627,15.0004,15.0031,15.0031,15.0107,15.6412,21.9226,73.805199,73.819199,81.320503,81.401398,91.531898,91.5476,98.940399,99.128304,99.160301,99.216599,99.216599,99.272102,99.782501,99.782501,99.782501,99.794601,99.832603,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.889,99.947197,99.947197,99.947197,99.969597,100,100,100,100
5,d_19,0.0045,8.7716999,8.9307003,9.0113001,9.0670996,14.3242,15.4077,15.9415,16.129101,16.186899,16.186899,16.186899,16.315901,16.3221,16.3221,16.3321,17.0042,23.7218,71.758598,71.778,80.304802,80.393799,90.833603,90.857803,98.846901,99.066704,99.102798,99.173599,99.173599,99.2397,99.821602,99.821602,99.821602,99.825203,99.856796,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.895599,99.944397,99.944397,99.944397,99.972702,100,100,100,100
6,d_19,0,8.7149,8.8966999,8.9761,9.0284004,14.2254,15.1866,15.7211,15.9398,16.002399,16.0051,16.011,16.165701,16.1728,16.1728,16.198799,16.873501,23.474899,71.750999,71.766296,80.308403,80.387199,90.810997,90.8339,98.876602,99.108002,99.130501,99.196297,99.196297,99.255997,99.852501,99.852501,99.852501,99.852501,99.886803,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.918297,99.950897,99.950897,99.950897,99.9729,100,100,100,100
0,d_2,0.096100003,73.191101,73.255302,73.2724,73.2892,73.547302,73.7342,73.8144,73.852402,74.140999,74.171501,74.231903,75.462898,75.550003,75.564903,75.6838,75.953201,82.918404,83.5616,83.617599,84.0354,84.173897,87.419701,87.476501,87.5653,88.874802,88.985497,89.300102,89.318199,89.549797,98.920601,98.940697,98.960602,98.998703,99.106499,99.266998,99.288399,99.309898,99.309898,99.309898,99.321404,99.323097,99.323097,99.323097,99.3498,99.406601,99.408302,99.409897,99.432098,99.437897,99.437897,99.450897,99.574898,99.588699,99.610901,99.786903,99.958099,99.961304,99.977699,100
1,d_2,0.091399997,74.4328,74.4842,74.499397,74.514503,74.738197,74.915001,74.983101,75.013496,75.346298,75.377602,75.445702,76.829102,76.918098,76.931503,77.046799,77.2724,83.575104,84.195,84.2435,84.617401,84.742302,87.632401,87.687401,87.7649,89.174004,89.2864,89.626602,89.643402,89.892303,99.047897,99.065102,99.082397,99.115799,99.2015,99.3377,99.354599,99.373398,99.373398,99.373398,99.384499,99.385696,99.385696,99.385696,99.4058,99.4739,99.474701,99.475998,99.4944,99.500198,99.500198,99.511002,99.612198,99.623596,99.644897,99.795197,99.957802,99.961304,99.977798,100
2,d_2,0.082500003,74.762802,74.813698,74.828102,74.843597,75.0662,75.227402,75.296402,75.327797,75.627296,75.657303,75.7229,77.1539,77.2388,77.254204,77.365303,77.587402,83.990196,84.600304,84.650803,85.020699,85.136902,88.1119,88.167099,88.240501,89.559097,89.676498,89.970901,89.985901,90.2145,99.101402,99.116997,99.133499,99.165497,99.2519,99.378502,99.395699,99.414001,99.414001,99.414001,99.4235,99.424004,99.424004,99.424004,99.442398,99.508499,99.510101,99.510902,99.528397,99.536201,99.536201,99.545601,99.647697,99.659897,99.6828,99.810799,99.959602,99.963799,99.9786,100
3,d_2,0.0779,74.586502,74.637802,74.651901,74.666801,74.888199,75.041298,75.107697,75.139297,75.431396,75.459,75.520699,76.844498,76.929497,76.944603,77.052498,77.274002,83.763,84.366402,84.414803,84.752296,84.861603,87.610603,87.661301,87.736504,89.021698,89.126297,89.406197,89.423798,89.639397,99.0802,99.097,99.114304,99.149101,99.239899,99.371002,99.390099,99.408401,99.408401,99.408401,99.418198,99.419197,99.419197,99.419197,99.438599,99.507301,99.507896,99.5093,99.526802,99.533096,99.533096,99.543602,99.645599,99.658699,99.679001,99.809303,99.960999,99.965202,99.980103,100
4,d_2,0.083499998,74.638397,74.689796,74.701698,74.715103,74.941399,75.105698,75.174103,75.209,75.491302,75.521202,75.582397,76.966003,77.048103,77.0625,77.162903,77.3974,83.799599,84.404503,84.450699,84.796501,84.902397,87.658798,87.706703,87.778603,89.127998,89.239304,89.523804,89.540802,89.756401,99.027397,99.041603,99.057404,99.097,99.2015,99.339203,99.359901,99.3769,99.3769,99.3769,99.385498,99.386299,99.386299,99.386299,99.406799,99.478699,99.479897,99.4804,99.499603,99.506798,99.506798,99.517899,99.6343,99.649101,99.669403,99.805901,99.9617,99.964996,99.979897,100
5,d_2,0.1057,72.971397,73.035797,73.052002,73.067802,73.359299,73.567299,73.654404,73.700699,74.014702,74.043999,74.1101,75.5187,75.602898,75.620697,75.7351,76.007599,82.737396,83.414803,83.4645,83.890099,84.013603,86.978897,87.036102,87.127701,88.585999,88.7089,89.0308,89.051102,89.2939,98.905403,98.927002,98.944397,98.979698,99.097397,99.251701,99.269798,99.292397,99.292397,99.292397,99.302803,99.304001,99.304001,99.304001,99.331802,99.403099,99.404198,99.405502,99.428398,99.434998,99.434998,99.448997,99.567101,99.581802,99.607101,99.773598,99.955002,99.959602,99.977699,100
6,d_2,0.090899996,70.477501,70.5578,70.576202,70.592102,70.931801,71.137299,71.232201,71.293198,71.659103,71.698196,71.778999,73.332497,73.427002,73.445503,73.592598,73.946899,81.200104,82.003403,82.068001,82.615501,82.789803,86.198799,86.273598,86.411697,87.986298,88.091499,88.421501,88.438599,88.691597,98.880898,98.9076,98.926498,98.962196,99.101196,99.265404,99.283501,99.309799,99.309799,99.309799,99.318298,99.318802,99.319702,99.319702,99.338898,99.415398,99.4161,99.418098,99.435799,99.443703,99.443703,99.454498,99.578697,99.593201,99.616699,99.776802,99.957497,99.962502,99.9795,100
0,d_20,0,2.2904,2.2904,2.2904,2.2904,2.2904,2.2904,2.2904,2.6173999,2.6173999,2.6173999,2.6173999,2.6173999,2.6173999,2.7620001,2.7620001,2.7620001,3.7794001,3.7925,68.797203,69.761101,91.118301,91.167,99.7911,99.7911,99.7995,99.7995,99.7995,99.7995,99.7995,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,d_20,0,2.3129001,2.3129001,2.3129001,2.3129001,2.3129001,2.3129001,2.3129001,2.6531999,2.6531999,2.6531999,2.6531999,2.6531999,2.6531999,2.7616,2.7616,2.7616,3.6419001,3.6793001,68.418602,69.2994,91.690598,91.701599,99.808899,99.808899,99.808899,99.808899,99.808899,99.808899,99.808899,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,d_20,0,1.9779,1.9779,1.9779,1.9779,1.9779,1.9779,1.9779,2.2701001,2.2701001,2.2701001,2.2701001,2.2701001,2.2701001,2.4096,2.4096,2.4096,3.2969999,3.3469,69.821602,70.762604,91.959297,91.987297,99.806396,99.806396,99.821503,99.821503,99.821503,99.821503,99.821503,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,d_20,0,1.9400001,1.9400001,1.9400001,1.9400001,1.9400001,1.9400001,1.9400001,2.2549,2.2549,2.2549,2.2549,2.2549,2.2549,2.4031999,2.4031999,2.4031999,3.2892001,3.3673,69.045898,69.952003,91.107597,91.143204,99.843903,99.843903,99.843903,99.843903,99.843903,99.843903,99.843903,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,d_20,0,1.9356,1.9356,1.9356,1.9356,1.9356,1.9356,1.9356,2.3426001,2.3426001,2.3426001,2.3426001,2.3426001,2.3426001,2.4793,2.4793,2.4793,3.3067,3.3527,69.237602,70.192497,91.312103,91.3592,99.820999,99.820999,99.830803,99.830803,99.830803,99.830803,99.830803,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,d_20,0,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.2156,2.6038001,2.6038001,2.6038001,2.6038001,2.6240001,2.6240001,2.7686,2.7686,2.7686,3.8169,3.9217,67.811096,68.870499,90.834602,90.870201,99.7742,99.7742,99.794296,99.794296,99.794296,99.794296,99.794296,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,d_20,0,2.0104001,2.0104001,2.0104001,2.0104001,2.0668001,2.1364,2.158,2.5290999,2.5290999,2.5290999,2.5290999,2.5480001,2.5480001,2.7165,2.7165,2.7165,3.6767001,3.7756,68.726601,69.7033,91.405403,91.457603,99.826103,99.826103,99.835098,99.835098,99.835098,99.835098,99.835098,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,d_21,0,7.6441002,7.6746001,7.7360001,7.7792001,14.4134,15.1378,15.5187,15.6374,15.9279,15.9279,15.9279,16.0896,16.0966,16.1001,17.365101,17.4081,37.666302,48.473999,48.891201,88.343697,93.263603,93.688202,98.370003,98.726303,98.938599,98.965897,99.028099,99.028099,99.090103,99.901497,99.901497,99.901497,99.901497,99.901497,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.923798,99.952797,99.952797,99.952797,99.970802,100,100,100,100
